#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
OPTN	RAB1A	9606.ENSP00000368022	9606.ENSP00000387286	0	0	0	0	0	0	0	0.834	0.834
OPTN	SQSTM1	9606.ENSP00000368022	9606.ENSP00000374455	0	0	0	0	0.083	0.436	0	0.960	0.978
PARK7	SIRT1	9606.ENSP00000418770	9606.ENSP00000212015	0.056	0	0	0	0	0	0	0.393	0.403
PARK7	STUB1	9606.ENSP00000418770	9606.ENSP00000219548	0	0	0	0	0.076	0.270	0	0.485	0.623
PARK7	TSG101	9606.ENSP00000418770	9606.ENSP00000251968	0	0	0	0	0.146	0	0.900	0.101	0.916
PARK7	VPS37B	9606.ENSP00000418770	9606.ENSP00000267202	0	0	0	0	0	0	0.900	0.049	0.900
PARK7	TP53	9606.ENSP00000418770	9606.ENSP00000269305	0	0	0	0	0	0.501	0	0.878	0.936
PARK7	VPS37A	9606.ENSP00000418770	9606.ENSP00000318629	0	0	0	0	0.084	0	0.900	0.049	0.905
PARK7	RAB39B	9606.ENSP00000418770	9606.ENSP00000358466	0	0	0	0	0	0.144	0	0.395	0.460
PARK7	PINK1	9606.ENSP00000418770	9606.ENSP00000364204	0	0	0	0	0.062	0.539	0	0.994	0.997
PARK7	SQSTM1	9606.ENSP00000418770	9606.ENSP00000374455	0	0	0	0	0.065	0.270	0	0.470	0.606
PGAM5	PINK1	9606.ENSP00000438465	9606.ENSP00000364204	0	0	0	0	0.051	0.630	0	0.808	0.926
PGAM5	SQSTM1	9606.ENSP00000438465	9606.ENSP00000374455	0	0	0	0	0	0	0	0.429	0.429
PIK3C2A	PIK3C3	9606.ENSP00000265970	9606.ENSP00000262039	0	0	0	0.617	0.059	0	0.600	0.720	0.714
PIK3C2A	PIK3CA	9606.ENSP00000265970	9606.ENSP00000263967	0	0	0	0.721	0.063	0.105	0.540	0.549	0.642
PIK3C2A	PIP4K2A	9606.ENSP00000265970	9606.ENSP00000365757	0	0	0	0	0.063	0.120	0	0.334	0.402
PIK3C2A	PIK3C2B	9606.ENSP00000265970	9606.ENSP00000356155	0	0	0	0.919	0.074	0	0.800	0.854	0.820
PIK3C2A	SNX5	9606.ENSP00000265970	9606.ENSP00000366998	0	0	0	0	0.059	0	0.900	0.105	0.908
PIK3C2B	TSC2	9606.ENSP00000356155	9606.ENSP00000219476	0	0	0	0	0.120	0.236	0	0.286	0.478
PIK3C2B	PIK3C3	9606.ENSP00000356155	9606.ENSP00000262039	0	0	0	0.612	0.055	0	0.540	0.744	0.675
PIK3C2B	PIK3CA	9606.ENSP00000356155	9606.ENSP00000263967	0	0	0	0.724	0.062	0.105	0.900	0.689	0.925
PIK3C3	SIRT1	9606.ENSP00000262039	9606.ENSP00000212015	0	0	0	0	0.063	0.076	0	0.375	0.411
PIK3C3	TSC2	9606.ENSP00000262039	9606.ENSP00000219476	0	0	0	0	0.062	0.236	0	0.710	0.774
PIK3C3	PRKAB1	9606.ENSP00000262039	9606.ENSP00000229328	0	0	0	0	0.063	0.137	0.900	0.185	0.925
PIK3C3	SIRT2	9606.ENSP00000262039	9606.ENSP00000249396	0	0	0	0	0.062	0.076	0	0.474	0.504
PIK3C3	TSG101	9606.ENSP00000262039	9606.ENSP00000251968	0	0	0	0	0.062	0	0	0.498	0.510
PIK3C3	PRKAB2	9606.ENSP00000262039	9606.ENSP00000254101	0	0	0	0	0.063	0.137	0.900	0.160	0.923
PIK3C3	VPS41	9606.ENSP00000262039	9606.ENSP00000309457	0	0	0	0	0.220	0.067	0	0.244	0.401
PIK3C3	SRC	9606.ENSP00000262039	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0	0.355	0.411
PIK3C3	SUPT20H	9606.ENSP00000262039	9606.ENSP00000417510	0	0	0	0	0	0.312	0	0.192	0.420
PIK3C3	RAB1A	9606.ENSP00000262039	9606.ENSP00000387286	0	0	0	0	0.061	0.102	0	0.369	0.422
PIK3C3	TP53	9606.ENSP00000262039	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.459	0.467
PIK3C3	PIP4K2A	9606.ENSP00000262039	9606.ENSP00000365757	0	0	0	0	0.063	0.120	0	0.414	0.474
PIK3C3	RRAGD	9606.ENSP00000262039	9606.ENSP00000358423	0	0	0	0	0	0.183	0	0.388	0.478
PIK3C3	STK11	9606.ENSP00000262039	9606.ENSP00000324856	0	0	0	0	0.065	0.151	0	0.428	0.506
PIK3C3	WDR45B	9606.ENSP00000262039	9606.ENSP00000376139	0	0	0	0	0.074	0	0	0.489	0.506
PIK3C3	USP13	9606.ENSP00000262039	9606.ENSP00000263966	0	0	0	0	0.065	0	0	0.500	0.513
PIK3C3	WDR45	9606.ENSP00000262039	9606.ENSP00000348848	0	0	0	0	0.074	0	0	0.606	0.619
PIK3C3	TFEB	9606.ENSP00000262039	9606.ENSP00000351742	0	0	0	0	0	0.058	0	0.620	0.626
PIK3C3	VPS29	9606.ENSP00000262039	9606.ENSP00000480853	0	0	0	0	0.088	0	0	0.679	0.695
PIK3C3	VPS26A	9606.ENSP00000262039	9606.ENSP00000362480	0	0	0	0	0.102	0.056	0	0.697	0.721
PIK3C3	VPS39	9606.ENSP00000262039	9606.ENSP00000335193	0	0	0	0	0.089	0.253	0	0.692	0.772
PIK3C3	PIK3CA	9606.ENSP00000262039	9606.ENSP00000263967	0	0	0	0.648	0.065	0	0.720	0.507	0.773
PIK3C3	PINK1	9606.ENSP00000262039	9606.ENSP00000364204	0	0	0	0	0.062	0.070	0	0.766	0.778
PIK3C3	SQSTM1	9606.ENSP00000262039	9606.ENSP00000374455	0	0	0	0	0.062	0	0	0.807	0.811
PIK3C3	PRKAG2	9606.ENSP00000262039	9606.ENSP00000287878	0	0	0	0	0.085	0.103	0.900	0.101	0.916
PIK3C3	PRKAA1	9606.ENSP00000262039	9606.ENSP00000346148	0	0	0	0	0.066	0.131	0.900	0.339	0.939
PIK3C3	PRKAA2	9606.ENSP00000262039	9606.ENSP00000360290	0	0	0	0	0.066	0.131	0.900	0.372	0.942
PIK3C3	WIPI1	9606.ENSP00000262039	9606.ENSP00000262139	0	0	0	0	0.107	0	0	0.944	0.948
PIK3CA	SIRT1	9606.ENSP00000263967	9606.ENSP00000212015	0	0	0	0	0.101	0.076	0	0.466	0.517
PIK3CA	TSC2	9606.ENSP00000263967	9606.ENSP00000219476	0	0	0	0	0.062	0.236	0	0.680	0.750
PIK3CA	PRKAA1	9606.ENSP00000263967	9606.ENSP00000346148	0	0	0	0	0.063	0.131	0	0.328	0.405
PIK3CA	PRKAG2	9606.ENSP00000263967	9606.ENSP00000287878	0	0	0	0	0.059	0.059	0	0.447	0.468
PIK3CA	TREM2	9606.ENSP00000263967	9606.ENSP00000362205	0	0	0	0	0	0	0.600	0.090	0.620
PIK3CA	PIP4K2A	9606.ENSP00000263967	9606.ENSP00000365757	0	0	0	0	0.063	0.120	0.650	0.284	0.766
PIK3CA	STK11	9606.ENSP00000263967	9606.ENSP00000324856	0	0	0	0	0.083	0.210	0	0.716	0.776
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.281	0	0.872	0.904
PIK3CA	STAT3	9606.ENSP00000263967	9606.ENSP00000264657	0	0	0	0	0.049	0	0.900	0.522	0.950
PIK3CA	PTK2	9606.ENSP00000263967	9606.ENSP00000341189	0	0	0	0	0.072	0.297	0.900	0.369	0.953
PIK3CA	SRC	9606.ENSP00000263967	9606.ENSP00000362680	0	0	0	0	0.062	0.104	0.900	0.695	0.971
PINK1	SIRT1	9606.ENSP00000364204	9606.ENSP00000212015	0	0	0	0	0	0.151	0	0.601	0.646
PINK1	TOMM22	9606.ENSP00000364204	9606.ENSP00000216034	0	0	0	0	0	0.270	0.900	0.411	0.953
PINK1	STUB1	9606.ENSP00000364204	9606.ENSP00000219548	0	0	0	0	0.058	0.151	0	0.325	0.413
PINK1	SIRT2	9606.ENSP00000364204	9606.ENSP00000249396	0	0	0	0	0.085	0.082	0	0.416	0.467
PINK1	WIPI1	9606.ENSP00000364204	9606.ENSP00000262139	0	0	0	0	0.062	0.139	0	0.556	0.610
PINK1	TP53	9606.ENSP00000364204	9606.ENSP00000269305	0	0	0	0	0	0	0	0.679	0.679
PINK1	TOMM70A	9606.ENSP00000364204	9606.ENSP00000284320	0	0	0	0	0	0.270	0.900	0.737	0.979
PINK1	TFEB	9606.ENSP00000364204	9606.ENSP00000351742	0	0	0	0	0.062	0	0	0.549	0.558
PINK1	RAB39B	9606.ENSP00000364204	9606.ENSP00000358466	0	0	0	0	0	0.101	0	0.458	0.491
PINK1	SQSTM1	9606.ENSP00000364204	9606.ENSP00000374455	0	0	0	0	0.066	0.352	0.650	0.844	0.962
PINK1	TOMM40	9606.ENSP00000364204	9606.ENSP00000410339	0	0	0	0	0.053	0.744	0.900	0.775	0.993
PIP4K2A	ROCK1	9606.ENSP00000365757	9606.ENSP00000382697	0	0	0	0	0.062	0.070	0.600	0	0.620
PLEKHF1	TP53	9606.ENSP00000389787	9606.ENSP00000269305	0	0	0	0	0	0	0	0.471	0.471
PLEKHF1	SRC	9606.ENSP00000389787	9606.ENSP00000362680	0	0	0	0	0.052	0.056	0	0.428	0.444
PLK3	TP53	9606.ENSP00000361275	9606.ENSP00000269305	0	0	0	0	0.049	0.678	0.900	0.699	0.989
PRKAA1	SIRT1	9606.ENSP00000346148	9606.ENSP00000212015	0	0	0	0	0.062	0.056	0	0.679	0.691
PRKAA1	TSC2	9606.ENSP00000346148	9606.ENSP00000219476	0	0	0	0	0.062	0.683	0.900	0.585	0.986
PRKAA1	PRKAB1	9606.ENSP00000346148	9606.ENSP00000229328	0	0	0	0	0.068	0.972	0.900	0.910	0.999
PRKAA1	SESN2	9606.ENSP00000346148	9606.ENSP00000253063	0	0	0	0	0.055	0	0.600	0.272	0.700
PRKAA1	PRKAB2	9606.ENSP00000346148	9606.ENSP00000254101	0	0	0	0	0.065	0.967	0.900	0.787	0.999
PRKAA1	TP53	9606.ENSP00000346148	9606.ENSP00000269305	0	0	0	0	0	0.281	0.900	0.384	0.951
PRKAA1	PRKAG2	9606.ENSP00000346148	9606.ENSP00000287878	0	0	0	0	0.063	0.960	0.900	0.755	0.998
PRKAA1	STK11	9606.ENSP00000346148	9606.ENSP00000324856	0	0	0.229	0.739	0	0.755	0.900	0.750	0.980
PRKAA1	RRAGD	9606.ENSP00000346148	9606.ENSP00000358423	0	0	0	0	0.062	0	0.900	0.107	0.908
PRKAA1	PRKAA2	9606.ENSP00000346148	9606.ENSP00000360290	0	0	0.437	0.977	0	0.384	0.900	0.905	0.937
PRKAA2	SIRT1	9606.ENSP00000360290	9606.ENSP00000212015	0	0	0	0	0.062	0.056	0	0.663	0.675
PRKAA2	TSC2	9606.ENSP00000360290	9606.ENSP00000219476	0	0	0	0	0.062	0.060	0.900	0.543	0.954
PRKAA2	PRKAB1	9606.ENSP00000360290	9606.ENSP00000229328	0	0	0	0	0.065	0.991	0.900	0.791	0.999
PRKAA2	SESN2	9606.ENSP00000360290	9606.ENSP00000253063	0	0	0	0	0.055	0	0.600	0.301	0.712
PRKAA2	PRKAB2	9606.ENSP00000360290	9606.ENSP00000254101	0	0	0	0	0.065	0.991	0.900	0.857	0.999
PRKAA2	TP53	9606.ENSP00000360290	9606.ENSP00000269305	0	0	0	0	0	0.056	0.900	0.318	0.930
PRKAA2	PRKAG2	9606.ENSP00000360290	9606.ENSP00000287878	0	0	0	0	0.063	0.960	0.900	0.759	0.999
PRKAA2	STK11	9606.ENSP00000360290	9606.ENSP00000324856	0	0	0.206	0.738	0	0.754	0.900	0.729	0.980
PRKAA2	RRAGD	9606.ENSP00000360290	9606.ENSP00000358423	0	0	0	0	0.062	0	0.900	0.375	0.936
PRKAB1	SIRT1	9606.ENSP00000229328	9606.ENSP00000212015	0	0	0	0	0	0.228	0	0.295	0.432
PRKAB1	TRIB3	9606.ENSP00000229328	9606.ENSP00000217233	0	0	0	0	0.062	0.343	0	0.183	0.452
PRKAB1	TSC2	9606.ENSP00000229328	9606.ENSP00000219476	0	0	0	0	0	0.122	0.900	0.677	0.969
PRKAB1	SESN2	9606.ENSP00000229328	9606.ENSP00000253063	0	0	0	0	0.063	0	0.600	0.478	0.787
PRKAB1	RRAGD	9606.ENSP00000229328	9606.ENSP00000358423	0	0	0	0	0	0.076	0.900	0	0.903
PRKAB1	TP53	9606.ENSP00000229328	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.341	0.931
PRKAB1	STK11	9606.ENSP00000229328	9606.ENSP00000324856	0	0	0	0	0.062	0.343	0.900	0.661	0.976
PRKAB1	PRKAB2	9606.ENSP00000229328	9606.ENSP00000254101	0	0	0	0.971	0	0.784	0.900	0.856	0.978
PRKAB1	PRKAG2	9606.ENSP00000229328	9606.ENSP00000287878	0	0	0	0	0.063	0.960	0.900	0.826	0.999
PRKAB2	SIRT1	9606.ENSP00000254101	9606.ENSP00000212015	0	0	0	0	0	0.228	0	0.271	0.413
PRKAB2	TRIB3	9606.ENSP00000254101	9606.ENSP00000217233	0	0	0	0	0.062	0.358	0	0.206	0.480
PRKAB2	TSC2	9606.ENSP00000254101	9606.ENSP00000219476	0	0	0	0	0	0.122	0.900	0.485	0.950
PRKAB2	SESN2	9606.ENSP00000254101	9606.ENSP00000253063	0	0	0	0	0.063	0	0.600	0.334	0.728
PRKAB2	RRAGD	9606.ENSP00000254101	9606.ENSP00000358423	0	0	0	0	0.062	0.076	0.900	0	0.905
PRKAB2	TP53	9606.ENSP00000254101	9606.ENSP00000269305	0	0	0	0	0	0.163	0.900	0.207	0.927
PRKAB2	STK11	9606.ENSP00000254101	9606.ENSP00000324856	0	0	0	0	0.062	0.343	0.900	0.547	0.968
PRKAB2	PRKAG2	9606.ENSP00000254101	9606.ENSP00000287878	0	0	0	0	0.063	0.960	0.900	0.841	0.999
PRKAG2	TSC2	9606.ENSP00000287878	9606.ENSP00000219476	0	0	0	0	0	0	0.900	0.475	0.945
PRKAG2	SESN2	9606.ENSP00000287878	9606.ENSP00000253063	0	0	0	0	0.061	0	0.600	0.088	0.627
PRKAG2	TP53	9606.ENSP00000287878	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.177	0.914
PRKAG2	RRAGD	9606.ENSP00000287878	9606.ENSP00000358423	0	0	0	0	0	0	0.900	0.147	0.911
PRKAG2	STK11	9606.ENSP00000287878	9606.ENSP00000324856	0	0	0	0	0.063	0.300	0.900	0.535	0.965
PRKD1	TP53	9606.ENSP00000333568	9606.ENSP00000269305	0	0	0	0	0	0.270	0	0.360	0.512
PRKD1	SRC	9606.ENSP00000333568	9606.ENSP00000362680	0	0	0	0.561	0.062	0.213	0	0.582	0.421
PTK2	TSC2	9606.ENSP00000341189	9606.ENSP00000219476	0	0	0	0	0	0.270	0	0.231	0.414
PTK2	STAT3	9606.ENSP00000341189	9606.ENSP00000264657	0	0	0	0	0	0.678	0	0.883	0.960
PTK2	TP53	9606.ENSP00000341189	9606.ENSP00000269305	0	0	0	0	0	0.877	0	0.652	0.955
PTK2	ROCK1	9606.ENSP00000341189	9606.ENSP00000382697	0	0	0	0.541	0	0.243	0.900	0.498	0.938
PTK2	SRC	9606.ENSP00000341189	9606.ENSP00000362680	0	0	0	0.735	0.062	0.931	0.900	0.991	0.994
PTPN22	TP53	9606.ENSP00000352833	9606.ENSP00000269305	0	0	0	0	0	0	0	0.448	0.448
PTPN22	SRC	9606.ENSP00000352833	9606.ENSP00000362680	0	0	0	0	0.062	0.078	0	0.975	0.977
RAB1A	VPS51	9606.ENSP00000387286	9606.ENSP00000279281	0	0	0	0	0.048	0.287	0	0.283	0.471
RAB1A	WDR41	9606.ENSP00000387286	9606.ENSP00000296679	0	0	0	0	0	0	0	0.514	0.514
RAB1A	RAB8A	9606.ENSP00000387286	9606.ENSP00000300935	0	0	0.445	0.951	0.143	0.897	0	0.807	0.913
RAB1A	VPS39	9606.ENSP00000387286	9606.ENSP00000335193	0	0	0	0	0.070	0.067	0	0.583	0.607
RAB1A	VPS26A	9606.ENSP00000387286	9606.ENSP00000362480	0	0	0	0	0.173	0.057	0	0.375	0.470
RAB1A	TBC1D14	9606.ENSP00000387286	9606.ENSP00000386921	0	0	0	0	0.062	0.057	0	0.449	0.470
RAB1A	TBC1D5	9606.ENSP00000387286	9606.ENSP00000402935	0	0	0	0	0.062	0.057	0	0.377	0.401
RAB39B	WDR41	9606.ENSP00000358466	9606.ENSP00000296679	0	0	0	0	0	0	0.800	0.874	0.973
RAB39B	RAB8A	9606.ENSP00000358466	9606.ENSP00000300935	0	0	0.442	0.915	0.062	0.164	0.800	0.715	0.845
RAB39B	SQSTM1	9606.ENSP00000358466	9606.ENSP00000374455	0	0	0	0	0	0.056	0.800	0.295	0.855
RAB8A	TSG101	9606.ENSP00000300935	9606.ENSP00000251968	0	0	0	0	0.064	0.056	0	0.416	0.439
RAB8A	WDR41	9606.ENSP00000300935	9606.ENSP00000296679	0	0	0	0	0	0	0.800	0.636	0.924
RAB8A	VPS26A	9606.ENSP00000300935	9606.ENSP00000362480	0	0	0	0	0.062	0	0	0.395	0.408
RAB8A	SQSTM1	9606.ENSP00000300935	9606.ENSP00000374455	0	0	0	0	0.049	0	0.800	0.267	0.848
RNF41	STUB1	9606.ENSP00000342755	9606.ENSP00000219548	0	0	0	0	0	0.056	0	0.455	0.464
RNF41	TRIM17	9606.ENSP00000342755	9606.ENSP00000355658	0	0	0	0	0	0	0	0.408	0.408
ROCK1	TSC2	9606.ENSP00000382697	9606.ENSP00000219476	0	0	0	0	0.062	0.058	0	0.458	0.479
ROCK1	TSG101	9606.ENSP00000382697	9606.ENSP00000251968	0	0	0	0	0	0.270	0	0.415	0.555
ROCK1	STAT3	9606.ENSP00000382697	9606.ENSP00000264657	0	0	0	0	0	0.140	0	0.521	0.570
ROCK1	TP53	9606.ENSP00000382697	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.451	0.459
ROCK1	SRC	9606.ENSP00000382697	9606.ENSP00000362680	0	0	0	0.556	0	0	0.900	0.500	0.921
RRAGD	TSC2	9606.ENSP00000358423	9606.ENSP00000219476	0	0	0	0	0	0.424	0.900	0.628	0.976
RRAGD	SESN2	9606.ENSP00000358423	9606.ENSP00000253063	0	0	0	0	0	0	0.900	0.568	0.955
RRAGD	WDR41	9606.ENSP00000358423	9606.ENSP00000296679	0	0	0	0	0	0	0	0.602	0.602
RRAGD	VPS39	9606.ENSP00000358423	9606.ENSP00000335193	0	0	0	0	0	0	0	0.632	0.632
RRAGD	TFEB	9606.ENSP00000358423	9606.ENSP00000351742	0	0	0	0	0	0.151	0	0.588	0.635
RRAGD	SQSTM1	9606.ENSP00000358423	9606.ENSP00000374455	0	0	0	0	0	0.168	0	0.367	0.451
RRAGD	SRPX	9606.ENSP00000358423	9606.ENSP00000367794	0	0	0	0	0	0	0	0.467	0.467
RRAGD	SH3BP4	9606.ENSP00000358423	9606.ENSP00000386862	0	0	0	0	0	0	0.900	0.556	0.953
S100A9	TSG101	9606.ENSP00000357727	9606.ENSP00000251968	0	0	0	0	0	0	0	0.551	0.551
S100A9	STAT3	9606.ENSP00000357727	9606.ENSP00000264657	0	0	0	0	0.063	0.270	0	0.235	0.431
SESN2	TRIB3	9606.ENSP00000253063	9606.ENSP00000217233	0	0	0	0	0.108	0	0	0.473	0.510
SESN2	TSC2	9606.ENSP00000253063	9606.ENSP00000219476	0	0	0	0	0	0.142	0	0.780	0.803
SESN2	SH3BP4	9606.ENSP00000253063	9606.ENSP00000386862	0	0	0	0	0.062	0	0	0.450	0.462
SESN2	SQSTM1	9606.ENSP00000253063	9606.ENSP00000374455	0	0	0	0	0	0.684	0	0.393	0.800
SESN2	TP53	9606.ENSP00000253063	9606.ENSP00000269305	0	0	0	0	0	0	0.900	0.679	0.966
SESN2	STK11	9606.ENSP00000253063	9606.ENSP00000324856	0	0	0	0	0.055	0	0	0.975	0.976
SH3BP4	TPCN2	9606.ENSP00000386862	9606.ENSP00000294309	0	0	0	0	0	0	0	0.514	0.514
SIRT1	ZMPSTE24	9606.ENSP00000212015	9606.ENSP00000361845	0.049	0	0	0	0.055	0	0	0.387	0.401
SIRT1	XBP1	9606.ENSP00000212015	9606.ENSP00000216037	0	0	0	0	0	0	0	0.409	0.409
SIRT1	SRC	9606.ENSP00000212015	9606.ENSP00000362680	0	0	0	0	0.062	0	0	0.425	0.438
SIRT1	TFEB	9606.ENSP00000212015	9606.ENSP00000351742	0	0	0	0	0	0.061	0	0.430	0.442
SIRT1	SQSTM1	9606.ENSP00000212015	9606.ENSP00000374455	0	0	0	0	0	0	0	0.459	0.459
SIRT1	STAT3	9606.ENSP00000212015	9606.ENSP00000264657	0	0	0	0	0.062	0.270	0	0.829	0.873
SIRT1	TSC2	9606.ENSP00000212015	9606.ENSP00000219476	0	0	0	0	0.054	0.270	0	0.853	0.890
SIRT1	STK11	9606.ENSP00000212015	9606.ENSP00000324856	0	0	0	0	0.062	0.494	0	0.879	0.938
SIRT1	SIRT2	9606.ENSP00000212015	9606.ENSP00000249396	0	0	0	0.830	0.062	0.378	0.900	0.943	0.946
SIRT1	TP53	9606.ENSP00000212015	9606.ENSP00000269305	0	0	0	0	0.062	0.884	0.900	0.989	0.999
SIRT2	STAT3	9606.ENSP00000249396	9606.ENSP00000264657	0	0	0	0	0	0	0	0.405	0.405
SIRT2	STK11	9606.ENSP00000249396	9606.ENSP00000324856	0	0	0	0	0	0.056	0	0.477	0.485
SIRT2	TP53	9606.ENSP00000249396	9606.ENSP00000269305	0	0	0	0	0	0.057	0	0.707	0.712
SMG1	TSC2	9606.ENSP00000402515	9606.ENSP00000219476	0	0	0	0	0.070	0.379	0	0.246	0.527
SMG1	TP53	9606.ENSP00000402515	9606.ENSP00000269305	0	0	0	0	0	0.056	0	0.427	0.435
SNF8	VPS4B	9606.ENSP00000421380	9606.ENSP00000238497	0	0	0	0	0.047	0	0	0.553	0.556
SNF8	TSG101	9606.ENSP00000421380	9606.ENSP00000251968	0	0	0	0	0.094	0.619	0.900	0.850	0.994
SNF8	VPS37B	9606.ENSP00000421380	9606.ENSP00000267202	0	0	0	0	0.062	0	0.900	0.557	0.954
SNF8	VPS37A	9606.ENSP00000421380	9606.ENSP00000318629	0	0	0	0	0.092	0	0.900	0.626	0.963
SNX5	VPS26A	9606.ENSP00000366998	9606.ENSP00000362480	0	0	0	0	0.065	0.388	0.900	0.864	0.991
SNX5	TBC1D5	9606.ENSP00000366998	9606.ENSP00000402935	0	0	0	0	0	0.262	0.900	0.602	0.968
SNX5	VPS29	9606.ENSP00000366998	9606.ENSP00000480853	0	0	0	0	0.063	0.373	0.900	0.924	0.994
SQSTM1	XBP1	9606.ENSP00000374455	9606.ENSP00000216037	0	0	0	0	0.058	0	0	0.424	0.435
SQSTM1	TRIB3	9606.ENSP00000374455	9606.ENSP00000217233	0	0	0	0	0.048	0.270	0	0.829	0.871
SQSTM1	TSC2	9606.ENSP00000374455	9606.ENSP00000219476	0	0	0	0	0.062	0	0	0.522	0.532
SQSTM1	STUB1	9606.ENSP00000374455	9606.ENSP00000219548	0	0	0	0	0.062	0.351	0	0.601	0.736
SQSTM1	TRIM21	9606.ENSP00000374455	9606.ENSP00000254436	0	0	0	0	0	0.838	0	0.816	0.969
SQSTM1	WIPI1	9606.ENSP00000374455	9606.ENSP00000262139	0	0	0	0	0.067	0.255	0	0.673	0.753
SQSTM1	TP53	9606.ENSP00000374455	9606.ENSP00000269305	0	0	0	0	0	0.646	0	0.525	0.824
SQSTM1	WDR41	9606.ENSP00000374455	9606.ENSP00000296679	0	0	0	0	0	0	0	0.417	0.417
SQSTM1	TRIM14	9606.ENSP00000374455	9606.ENSP00000344208	0	0	0	0	0	0	0	0.459	0.459
SQSTM1	WDR45	9606.ENSP00000374455	9606.ENSP00000348848	0	0	0	0	0.063	0	0	0.403	0.417
SQSTM1	TFEB	9606.ENSP00000374455	9606.ENSP00000351742	0	0	0	0	0.062	0	0	0.751	0.757
SQSTM1	SRC	9606.ENSP00000374455	9606.ENSP00000362680	0	0	0	0	0.061	0.104	0	0.386	0.438
SRC	TSC2	9606.ENSP00000362680	9606.ENSP00000219476	0	0	0	0	0	0.058	0	0.464	0.474
SRC	STUB1	9606.ENSP00000362680	9606.ENSP00000219548	0	0	0	0	0	0.317	0	0.345	0.533
SRC	TSG101	9606.ENSP00000362680	9606.ENSP00000251968	0	0	0	0	0	0	0	0.414	0.415
SRC	STAT3	9606.ENSP00000362680	9606.ENSP00000264657	0	0	0	0	0.061	0.883	0.900	0.986	0.999
SRC	TP53	9606.ENSP00000362680	9606.ENSP00000269305	0	0	0	0	0	0.281	0	0.900	0.925
SRC	STK11	9606.ENSP00000362680	9606.ENSP00000324856	0	0	0.271	0.584	0.064	0.136	0	0.540	0.405
STAT3	XBP1	9606.ENSP00000264657	9606.ENSP00000216037	0	0	0	0	0.062	0	0	0.468	0.479
STAT3	TSC2	9606.ENSP00000264657	9606.ENSP00000219476	0	0	0	0	0	0	0	0.457	0.457
STAT3	STUB1	9606.ENSP00000264657	9606.ENSP00000219548	0	0	0	0	0.053	0	0	0.408	0.415
STAT3	TRIM21	9606.ENSP00000264657	9606.ENSP00000254436	0	0	0	0	0.062	0	0	0.410	0.423
STAT3	TFEB	9606.ENSP00000264657	9606.ENSP00000351742	0	0	0	0	0.055	0.076	0	0.424	0.453
STAT3	STK11	9606.ENSP00000264657	9606.ENSP00000324856	0	0	0	0	0.053	0	0	0.459	0.465
STAT3	TP53	9606.ENSP00000264657	9606.ENSP00000269305	0	0	0	0	0	0	0.300	0.845	0.887
STK11	TSC2	9606.ENSP00000324856	9606.ENSP00000219476	0	0	0	0	0	0.056	0	0.865	0.867
STK11	STUB1	9606.ENSP00000324856	9606.ENSP00000219548	0	0	0	0	0.062	0.427	0	0.337	0.612
STK11	TP53	9606.ENSP00000324856	9606.ENSP00000269305	0	0	0	0	0	0.688	0.600	0.942	0.992
STK11	WDR6	9606.ENSP00000324856	9606.ENSP00000378857	0	0	0	0	0	0.270	0	0.539	0.650
STUB1	TFEB	9606.ENSP00000219548	9606.ENSP00000351742	0	0	0	0	0	0.270	0	0.295	0.463
STUB1	TP53	9606.ENSP00000219548	9606.ENSP00000269305	0	0	0	0	0.063	0.897	0	0.682	0.966
SUPT5H	WAC	9606.ENSP00000470252	9606.ENSP00000346986	0	0	0	0	0.117	0.316	0	0.100	0.409
TBC1D14	TBC1D5	9606.ENSP00000386921	9606.ENSP00000402935	0	0	0	0	0	0	0	0.564	0.564
TBC1D5	VPS51	9606.ENSP00000402935	9606.ENSP00000279281	0	0	0	0	0.075	0	0	0.524	0.541
TBC1D5	VPS26A	9606.ENSP00000402935	9606.ENSP00000362480	0	0	0	0	0.136	0.881	0.900	0.836	0.998
TBC1D5	VPS29	9606.ENSP00000402935	9606.ENSP00000480853	0	0	0	0	0.077	0.975	0.900	0.988	0.999
TFEB	TSC2	9606.ENSP00000351742	9606.ENSP00000219476	0	0	0	0	0	0.112	0	0.553	0.586
TFEB	WIPI1	9606.ENSP00000351742	9606.ENSP00000262139	0	0	0	0	0	0.073	0	0.588	0.602
TFEB	TP53	9606.ENSP00000351742	9606.ENSP00000269305	0	0	0	0	0	0.124	0	0.372	0.426
TFEB	TPCN2	9606.ENSP00000351742	9606.ENSP00000294309	0	0	0	0	0.062	0	0	0.387	0.401
TFEB	WDR41	9606.ENSP00000351742	9606.ENSP00000296679	0	0	0	0	0	0	0	0.474	0.474
TFEB	ZKSCAN3	9606.ENSP00000351742	9606.ENSP00000366465	0	0	0	0	0	0.076	0	0.680	0.691
